video_url,video_id,video_type,question_id,question_type,task_type,question,clips,answer,count_details
https://www.youtube.com/watch?v=llh52RktRxU,12,documentary,133,A,Counting,How many times did scenes of airplanes taking off or landing appear throughout the entire video?,"[0:00:00,0:00:02], [0:01:45,0:01:55], [0:02:19,0:02:22], [0:09:56,0:10:00], [0:13:02,0:13:07], [0:27:08,0:27:13], [0:44:05,0:44:09]",8,
,12,documentary,134,A,Enumeration,Please list all large-scale art installations and design structures appearing in the video that are installed inside the terminal.,"[0:00:33,0:00:38], [0:01:16,0:01:20], [0:02:27,0:02:33],  [0:06:01,0:06:03]","Petalclouds, Metronome light sculpture, Les Oiseaux (The Birds), Aerial net sculpture or Suspended mesh installation, Petal Garden, Travelling Family",
,12,documentary,135,B,Counting,"In the fully automated boarding process at Terminal 4, how many times is biometric authentication (facial recognition) depicted as occurring from the time passengers check in until they pass the boarding gate?","[0:20:50,0:21:11], [0:21:50,0:22:03]",2,
,12,documentary,136,B,Enumeration,"Please list the steps of the fully automated departure process (FAST Travel) at Terminal 4, as introduced in the video, in order starting from check-in.","[0:03:46,0:03:58]",Automated check-in → Automated baggage drop → Automated exit immigration → Automated boarding gate,
,12,documentary,139,D,Counting,How many times do staff wearing pink vests appear on screen?,"[0:00:27,0:00:30], [0:02:42,0:02:52],  [0:03:01,0:03:41], [0:03:59,0:04:11], [0:04:21,0:04:26], [0:04:39,0:04:47], [0:15:47,0:15:53], [0:16:04,0:16:09], [0:16:43,0:16:46], [0:17:03,0:17:19], [0:17:27,0:17:44], [0:18:03,0:18:23], [0:18:34,0:18:48], [0:19:19,:19:20], [0:19:36,:19:45], [0:19:58,:20:05], [0:20:54,:20:56], [0:21:40,:21:48], [0:29:33,0:29:34],  [0:29:44,0:29:45]",20,
,12,documentary,140,D,Enumeration,Please list all identifiable airline logos depicted on the tail fins of the passenger aircraft appearing in the video.,"[0:00:01,0:00:04], [0:01:32,0:01:38], [0:01:47,0:01:56]","Air Mauritius, Singapore Airlines, Cebu Pacific,  Qantas Airways, Air China, Firefly, Tigerair Taiwan,  Thai Airways International, Batik Air Malaysia, EVA Air Cargo, Jetstar Airways, All Nippon Airways (ANA),  Cathay Pacific Airways, Jet Airways, Uzbekistan Airways, Star Alliance livery, Air Niugini, British Airways, Emirates",
,12,documentary,141,E,Counting,How many automatic baggage drop machines (auto bag drop machines) can you see installed in the line for one check-in area?,"[0:23:25,0:23:37]",8,
,12,documentary,142,E,Enumeration,Please list all types of ground support vehicles operating on the airport apron.,"[0:01:42,0:01:45], [0:28:58,0:29:02]","Baggage tractors (tow tractors), Pushback tractors",
,12,documentary,143,F,Counting,How many cranes appear in the construction and preparation phase scene of Terminal 4 (before operations begin)?,"[0:00:45,0:00:47], [0:12:15,0:12:17], [0:12:39,0:12:43]",3,
,12,documentary,144,F,Enumeration,"Please list all the characters appearing in the short musical 'Peranakan Love Story,' which is themed around Peranakan culture and displayed on the digital screen in the Heritage Zone.","[0:33:01,0:33:08]","violinist, pianist",
,12,documentary,137,C,Counting,How many people appear in the interview?,"[0:00:18,0:00:19], [0:00:35,0:00:36], [0:00:49,0:00:52], [0:00:59,0:01:00], [0:01:08,0:01:11], [0:24:55,0:25:01], [0:31:36,0:31:43], [0:29:27,0:29:34]",9,
,12,documentary,138,C,Enumeration,Please list the specific concepts and technical terms mentioned in the interview regarding the design and operation of Changi Airport Terminal 4.,"[0:00:21,0:00:23], [0:03:46,0:03:58], [0:21:44,0:21:45], [0:23:03,0:23:06], [0:22:51,0:22:56], [0:06:35,0:06:36], [0:05:30,0:05:32], [0:10:45,0:10:47]","Automated check-in kiosks, Automated bag drop, Automated immigration gates, automated boarding process, Full Automation, biometric rejection, Automated tray return, CT scanners, Kinetic sculptures, rethinking travel,",
https://www.youtube.com/watch?v=kJgHY-URujk,13,documentary,145,A,Counting,How many times does a scene of a helicopter flying appear in this video?,"[0:01:45,0:01:50], [0:02:54,0:02:59], [0:03:19,0:03:24], [0:03:30,0:03:33]",4,
,13,documentary,146,A,Enumeration,Please list all the names of terrorist organizations or armed groups appearing in the video.,"[0:00:16,0:00:17], [0:01:52,0:01:55], [0:03:03,0:03:04], [0:19:39,0:19:42]","Islamic extremists, Boko Haram, ISIS, Hezbollah",
,13,documentary,147,B,Counting,"In the illegal oil refining process, how many main steps can be observed in the video from heating crude oil to bagging the product?","[0:14:14,0:14:18], [0:17:28,0:17:45]",4,
,13,documentary,148,B,Enumeration,"In the ambush in Niger, please list in order the actions of the American soldiers from dismounting their vehicles and counterattacking until they are finally subdued.","[0:00:17,0:00:54]",Dismount from vehicle → Return fire → Taking cover behind cars → Returning fire on enemy positions → Dragging the wounded soldiers → Shot and subdued,
,13,documentary,151,D,Counting,"How many times does the flag of the extremist organization, which has white Arabic script on a black background, appear in the video?","[0:01:20,0:01:26], [0:02:15,0:02:17], [0:02:22,0:02:23], [0:02:34,0:02:35], [0:03:03,0:03:04], [0:08:38,0:08:41], [0:19:20,0:19:23], [0:43:23,0:43:23]",8,
,13,documentary,152,D,Enumeration,Please list all types of upper body clothing worn by people working in the Nigerian black market.,"[0:13:33,0:13:39], [0:14:51,0:14:52], [0:15:41,0:15:44]","T-shirt, Tank top, Polo shirt, Bare-chested",
,13,documentary,153,E,Counting,"In the scene at the Nigerian military checkpoint, what is the total number of yellow and red barrels placed to block the road?",,2,
,13,documentary,154,E,Enumeration,Please list all the golden animal statues seen in the audience chamber of King Ateke Tom's palace.,"[0:09:55,0:09:56], [0:10:02,0:10:03], [0:10:19,0:10:26]","Lion, Eagle",
,13,documentary,155,F,Counting,"In the latter half of the video (after 22 minutes), how many times is the yellow flag of Hezbollah waved within Lebanon?","[0:22:31,0:22:35], [0:22:47,0:23:02], [0:24:31,0:24:51]",3,
,13,documentary,156,F,Enumeration,"In the night scene, please list all types of vehicles traveling near the Syrian border.","[0:35:32,0:35:37], [0:37:57,0:38:10], [0:41:35,0:41:41]","Car, truck",
,13,documentary,149,C,Counting,How many times are gunshots or explosions heard throughout the video?,"[0:00:08,0:00:11], [0:00:19,0:00:30], [0:00:38,0:00:39], [0:01:13,0:01:17], [0:08:38,0:08:41], [0:19:56,0:20:00], [0:20:06,0:20:07]",7,
,13,documentary,150,C,Enumeration,Please list all the reasons given by the former Boko Haram fighter for leaving the organization.,"[0:06:44,0:06:50]","Murder, collecting money from people, actions contrary to the teachings of the Quran",
https://www.youtube.com/watch?v=TGtGfydHKi0,14,documentary,157,A,Counting,How many times do scenes of surfing appear throughout the video?,"[0:01:43,0:01:45], [0:04:59,0:05:03], [0:06:04,0:06:07], [0:42:16,0:42:18], [0:43:58,0:44:02]",5,
,14,documentary,158,A,Enumeration,Please list all shark species mentioned by name in the video.,"[0:08:33,0:08:35], [0:13:58,0:14:02]","Great White Shark, Grey Nurse Shark",
,14,documentary,159,B,Counting,"When installing the Smart Drumline, what was the total number of buoys dropped into the ocean?","[0:24:24,0:24:40]",2,orange buoys
,14,documentary,160,B,Enumeration,Please list the sequence of events from Mick Fanning's shark attack to his rescue by jet ski.," [0:06:24,0:07:05] ",Shark knocks him off the board → tried to hold on to the board → he just keep swiming  → Rescue boat approaches → Jet ski arrives and rescues him,
,14,documentary,163,D,Counting,How many times does Chris Hemsworth appear wearing sunglasses?,"[0:01:50,0:01:51], [0:09:57,0:09:58], [0:13:20,0:13:23], [0:18:45,0:18:48], [0:37:57,0:37:59]",5,"At Jet ski, At Beach sand, At Yacht"
,14,documentary,164,D,Enumeration,Please list the types of vehicles used for research and rescue that appeared in the video.,"[0:03:00,0:03:07], [0:07:04,0:07:05], [0:33:19,0:33:25], ","Four-wheel drive vehicle, Jet ski, Yatch",
,14,documentary,165,E,Counting,"When filming the school of Grey Nurse Sharks, what was the maximum number of sharks visible on screen at one time?","[0:16:48,0:16:53]",3,
,14,documentary,166,E,Enumeration,Please list all place names related to the Great White Shark's migration route that Dr. Paul Butcher explained while drawing a map of Australia on the beach.,"[0:09:44,0:10:18],","Queensland, Fraser Island, Victoria, Tasmania",
,14,documentary,167,F,Counting,"In the latter half of the video (after 22 minutes), how many types of research equipment did the research team deploy into the ocean from the boat?","[0:22:33,0:22:41], [0:23:00,0:23:05]",2,"Alongside net, Smart Drumline"
,14,documentary,168,F,Enumeration,Please list all technologies and methods for protecting oneself from sharks introduced in the video.,"[0:22:33,0:22:41], [0:23:00,0:23:05], [0:28:17,0:28:25],  [0:34:31,0:34:36]","Alongside net, Smart Drumline, Ancient wisdom, Electrical shark deterrent",
,14,documentary,161,C,Counting,How many times was the audio of the news flash about the shark attack incident played?,"[0:01:38,0:01:42], [0:08:50,0:08:58],",2,
https://www.youtube.com/watch?v=8QdE--Y-x7U,15,live,169,A,Counting,How many Nobel Prize fields were mentioned by the narrator?,"[0:30:06,0:30:35], [0:37:46,0:37:52], [0:48:40,0:48:59], [0:55:50,0:56:00], [1:11:36,1:11:38],",5,"Physics, Chemistry, Physiology or Medicine, Literature, Economic Sciences"
,15,live,170,A,Enumeration,List all types of floral decorations appearing in the video.,"[0:02:28,0:03:05]","Pink Flower wall, Spherical flower arrangement, Flowers in vases, Podium flower decoration, Stage balcony decoration",
,15,live,171,B,Counting,How many times did the first recipient of the Physics Prize bow from the moment they ascended the stage to receive the award until they returned to their seat?,"[0:31:09,0:31:35]",3,
,15,live,172,B,Enumeration,List the sequence of actions taken by the recipient when receiving the award from the King.,"[0:32:22,0:32:39]",Approach the King →  Receive the diploma and medal → Shake hands → Bow to the King → Bow to the audience,
,15,live,175,D,Counting,How many cellists are shown in the orchestra on stage?,"[0:03:05,0:03:10], [0:51:26,0:51:27]",3,
,15,live,176,D,Enumeration,List all the colors of the dresses worn by the female members of the Swedish Royal Family.,"[0:07:00,0:07:08], [0:07:42,0:07:51], [1:10:51,1:10:56]","Blue with silver sequins, Gray, turquoise Green, Gold",
,15,live,177,E,Counting,How many red chairs for the recipients are placed in the center of the stage?,"[0:02:15,0:02:25]",9,
,15,live,178,E,Enumeration,List the types of flowers decorating the background of the bust of Alfred Nobel next to the podium on stage.,"[0:02:43,0:02:54]","Roses, Carnations, Orchids, Gerbera, Amaryllis",
,15,live,179,F,Counting,How many times did the woman (Queen) standing to the King's left clap when the King presented the award to the recipient?,"[0:31:39,0:31:40], [0:32:33,0:32:35], [0:38:31,0:38:35], [0:39:33,0:39:35], [0:50:03,0:50:05], [1:17:54,1:17:57],",6,
,15,live,173,C,Counting,"How many times did the narrator mention the word ""Swedish""?","[0:00:24,0:00:25], [0:00:55,0:00:56], [0:01:32,0:01:34], [0:01:56,0:01:57], [0:03:55,0:03:58], [0:04:42,0:04:46], [0:06:20,0:06:24], [0:06:41,0:06:42], ",8,
,15,live,174,C,Enumeration,List all names of people other than the recipients mentioned in the speech.,"[0:12:26,0:12:28], [0:18:07,0:18:10]","Juan Manuel Santos, Albert Camus",
https://www.youtube.com/watch?v=ViHbAhKTtGM,16,live,181,A,Counting,How many times do scenes of helicopter rescue operations appear in this video?,"[0:01:22,0:01:27]",1,
,16,live,182,A,Enumeration,List all types of warnings and advisories given to residents shown in the video.,"[0:09:53,0:10:14],
[0:10:19,0:10:24],
[0:13:29,0:13:53]","Evacuation advisory, boarding up windows, fueling cars, mandatory evacuation order",
,16,live,183,B,Counting,How many times was the category updated in the news before Tropical Depression 12 reached Category 5?,"[0:03:14,0:03:18], [0:03:29,0:03:32] ",2,
,16,live,184,B,Enumeration,List the official response procedures for Hurricane Katrina shown in the video in chronological order.,"[0:09:53,0:10:14],
[0:10:19,0:10:24], 
[0:13:29,0:13:53],
[0:14:29,0:14:47], [0:15:04,0:15:23]",Call for preparation → Evacuation advisory → Mandatory evacuation order → Police call for evacuation → Superdome opened as final shelter,
,16,live,187,D,Counting,How many different types of news alert tickers from different TV stations are displayed?,"[0:01:50,0:01:52]
[0:02:10,0:02:12]
[0:05:09,0:05:10]
[0:10:23,0:10:26]
[0:10:51,0:10:56]
[0:23:27,0:23:32]",6,
,16,live,188,D,Enumeration,List all types of rescue and emergency vehicles that appeared in the video.,"[0:01:22,0:01:27], [0:01:48,0:01:49], [0:01:57,0:02:06], [0:18:11,0:18:16], [0:20:05,0:20:07]","Helicopter, military truck, police car, pickup truck, boat, ambulance, fire truck, bus",
,16,live,190,E,Enumeration,List all types of footage displayed on the background multiscreen in the news screen at 2:11.,"[0:02:10,0:02:12]","People evacuating to the airport, smoke from an explosion or fire, aerial footage of flooded areas, flooded residential areas, airport parking lot or highway traffic jam",
,16,live,191,F,Counting,How many times are there scenes showing people waiting for help on rooftops or flooded streets after the hurricane made landfall?,"[0:01:00,0:01:26]",2,
,16,live,192,F,Enumeration,List the actions citizens were taking to prepare for the hurricane before the mayor issued the mandatory evacuation order.,"[0:04:07,0:04:23],
[0:04:36,0:04:42],
[0:04:48,0:05:07],
[0:09:52,0:10:06]","Swimming in a pool, fishing or crabbing, making Mardi Gras costumes, loading cars and evacuating, boarding up windows, fueling cars",
,16,live,185,C,Counting,How many times can emergency vehicle sirens be heard throughout the video?,"[0:18:11,0:18:14]",1,
,16,live,186,C,Enumeration,List all human factors mentioned by the narrator or interviewees that exacerbated the damage from Katrina.,"[0:01:58,0:02:02]",Government failures,
https://www.youtube.com/watch?v=xECIRjlxM3U,17,live,193,A,Counting,How many times did the scene switch from underwater to above water (on a ship or land)?,"[0:29:18, 0:29:37], [0:41:07, 0:41:27], [1:03:48, 1:05:25], [1:12:56, 1:13:28], [1:33:20, 1:33:58], [1:40:13, 1:41:00], [1:56:30, 1:57:08] ",7,
,17,live,194,A,Enumeration,"List all types of sea creatures, other than mermaids, depicted as main characters.","[0:12:48, 0:12:53], [0:09:08, 0:09:13], [0:10:28, 0:10:33], [0:19:50, 0:19:55]","Crab, Fish, Seagull, Octopus, Eel",
,17,live,195,B,Counting,"In the storm scene before the prince fell into the sea, how many times did lightning flash?","[0:31:43, 0:31:56]",11,
,17,live,196,B,Enumeration,List the steps Scuttle explained to Ariel on how to use a fork (dinglehopper).,"[0:11:06, 0:11:18]","Humans like to wear their hair in tails, pony, pig or duck. -> A primp here. -> A twirl there.",
,17,live,200,D,Enumeration,List all the tail fin colors of Ariel's sisters.,"[0:38:49,0:39:33]","Blue, Purple, Red, Orange, Yellow, Pink",
,17,live,201,E,Counting,What is the maximum number of sailors simultaneously shown on the ship's deck?,"[0:05:25, 0:05:28]",20,
,17,live,202,E,Enumeration,List the human world tools collected in Ariel's secret grotto.,"[0:24:12, 0:29:19], [0:51:25, 0:53:08]","fork, spoon, knife, laddle, cup, jug, scroll, candelabra, smoking pipe, telescope, music box, jewelry box, jewelry, paper, rope, clock, bell, net, framed painting, necklace, a statue of Prince Eric, books, silverwares",
,17,live,203,F,Counting,How many times does Ariel visit the human world (above water)?,"[0:09:05, 0:12:13], [0:30:18, 0:30:23], [1:05:16, 1:05:21], [1:57:02, 1:57:07]",4,
,17,live,204,F,Enumeration,"At the beginning of the story, list all the names of King Triton's daughters who sing at the concert.","[0:13:55, 0:14:08]","Aquata, Andrina, Arista, Attina, Adella, Alana",
,17,live,197,C,Counting,How many times is a previously sung song reprised (sung again in a shorter version)?,"[0:33:30, 0:34:12], [0:35:22,0:36:02], [1:53:44, 1:53:49], [1:55:50, 1:56:20], [1:57:02, 1:57:06], [1:59:44, 2:01:13]",6,
,17,live,198,C,Enumeration,"In the song ""Part of Your World,"" list the human world objects and concepts Ariel mentioned.","[0:25:13, 0:28:16]","Gadgets, Gizmos, Whozits, Whatzits, Thingamabobs, Walking, Jumping, Running, Strolling, Sun, Sand, Streets, Dancing, Fire, Burn, Shore, Land, Stand",
